Date,Price,Open,High,Low,Vol.,Change %
2016-03-21,7494.12,7457.59,7494.12,7378.44,291410000.0,0.0038
2016-03-20,7465.86,7514.89,7608.7,7465.86,310730000.0,-0.0026
2016-03-15,7139.44,7096.5,7158.49,7084.17,335450000.0,0.0194
2016-03-13,6563.83,6570.94,6634.44,6562.78,208610000.0,0.0
2016-03-09,6372.64,6338.23,6372.94,6310.43,261160000.00000003,0.0052
2016-03-08,6339.76,6276.47,6351.84,6276.47,217000000.0,0.0125
2016-03-07,6261.41,6216.62,6261.5,6216.62,194910000.0,0.0075
2016-03-06,6214.94,6095.56,6221.24,6095.56,179800000.0,0.0206
2016-03-03,6089.34,6076.43,6089.38,6034.21,86410000.0,0.0021
2016-03-02,6076.57,6120.11,6145.93,6076.57,114830000.0,-0.0064
2016-03-01,6115.54,6145.25,6148.42,6112.05,76040000.0,-0.0051
2016-02-29,6146.93,6160.32,6185.21,6146.78,176720000.0,-0.0015
2016-02-28,6156.01,6079.81,6157.69,6079.81,145320000.0,0.0126
2016-02-25,6079.13,6055.77,6087.8,6054.32,103910000.0,0.0040999999999999995
2016-02-24,6054.03,6102.82,6102.82,6054.03,108290000.0,-0.0083
2016-02-23,6104.74,6088.54,6122.19,6064.91,187040000.0,0.003
2016-02-22,6086.45,6009.49,6086.45,6009.49,207540000.0,0.0131
2016-02-21,6007.88,5945.34,6008.14,5945.0,102940000.0,0.010700000000000001
2016-02-18,5944.47,5960.98,5965.39,5938.25,108160000.0,-0.0005
2016-02-17,5947.7,5894.23,5951.14,5890.98,194150000.0,0.009000000000000001
2016-02-16,5894.6,5804.58,5901.29,5804.58,192810000.0,0.0163
2016-02-15,5800.05,5757.26,5808.49,5757.26,118990000.0,0.008
2016-02-14,5753.74,5826.07,5842.63,5753.67,113300000.0,-0.0103
2016-02-11,5813.72,6060.59,6061.82,5813.54,158760000.0,-0.041100000000000005
2016-02-10,6062.65,6004.41,6075.46,5993.91,84470000.0,0.0097
2016-02-09,6004.41,6174.54,6174.54,6004.25,190120000.0,-0.0276
2016-02-08,6174.77,6130.05,6261.31,6129.58,229390000.0,0.0079
2016-02-07,6126.47,6201.28,6201.28,6123.46,125110000.0,-0.012199999999999999
2016-02-04,6202.22,6098.23,6208.71,6098.23,201470000.0,0.022400000000000003
2016-02-03,6066.54,6006.49,6067.05,5984.6,153280000.0,0.0096
2016-02-02,6008.85,5910.74,6015.49,5910.74,204900000.0,0.0173
2016-02-01,5906.92,5992.57,5992.57,5895.67,100360000.0,-0.0143
2016-01-31,5992.72,6101.17,6114.89,5992.72,207420000.0,0.001
2016-01-28,5986.78,5959.63,6001.86,5955.07,130650000.0,0.0044
2016-01-27,5960.59,5927.04,5996.42,5927.04,150590000.0,0.0109
2016-01-26,5896.56,5835.25,5896.56,5799.0,190870000.0,0.0005
2016-01-24,5893.54,5887.09,5949.95,5887.09,234410000.0,0.0315
2016-01-21,5713.35,5771.95,5771.95,5654.8,177200000.0,-0.0109
2016-01-20,5776.59,6078.19,6078.19,5776.59,213460000.0,-0.0526
2016-01-19,6097.45,6025.76,6132.48,6025.76,315040000.0,0.0263
2016-01-18,5941.19,5762.56,5946.42,5762.56,223740000.0,0.031400000000000004
2016-01-17,5760.19,5852.47,5852.47,5526.02,234920000.0,-0.0166
2016-01-14,5857.7,6201.24,6201.24,5857.7,229800000.0,-0.055999999999999994
2016-01-13,6205.23,6465.35,6491.88,6205.23,316950000.0,-0.04
2016-01-12,6463.92,6633.95,6633.95,6463.92,225320000.0,-0.0258
2016-01-11,6634.98,6782.8,6782.8,6634.98,252540000.0,-0.0217
2016-01-10,6782.35,6825.52,6825.52,6778.01,140890000.0,-0.0203
2016-01-06,6922.71,7020.42,7025.61,6916.01,126020000.0,-0.0141
2016-01-05,7021.42,6979.02,7036.74,6942.25,139350000.0,0.005600000000000001
2016-01-04,6982.25,7085.92,7113.95,6982.25,269750000.0,-0.0151
2016-01-03,7089.06,7007.04,7089.06,6986.92,111980000.0,0.011899999999999999
2015-12-31,7006.01,6982.49,7030.08,6982.49,175400000.0,0.0036
2015-12-30,6981.01,6814.34,6982.48,6814.34,326460000.0,0.0274
2015-12-29,6794.75,6740.08,6794.98,6694.47,183770000.0,0.0075
2015-12-28,6744.47,6753.04,6781.46,6744.36,158160000.0,-0.0007000000000000001
2015-12-27,6749.11,6811.23,6811.23,6749.11,284860000.0,-0.009300000000000001
2015-12-24,6812.65,6777.58,6824.17,6777.58,289650000.0,0.0064
2015-12-22,6769.08,6767.23,6806.07,6767.23,211090000.0,0.001
2015-12-21,6762.26,6706.97,6775.45,6704.52,296750000.0,0.008100000000000001
2015-12-20,6707.66,6662.11,6720.3,6636.81,157270000.0,0.005699999999999999
2015-12-16,6488.51,6435.25,6488.63,6435.25,221380000.0,0.0105
2015-12-15,6421.0,6407.78,6431.92,6376.31,202490000.0,0.002
2015-12-14,6408.12,6399.07,6457.04,6399.07,125170000.0,0.002
2015-12-13,6395.2,6566.79,6566.79,6386.6,201680000.0,-0.0366
2015-12-10,6637.91,6628.6,6686.16,6628.27,133550000.00000001,0.0013
2015-12-09,6629.32,6617.86,6630.08,6585.3,157360000.0,0.0032
2015-12-08,6608.01,6769.72,6769.72,6608.01,228310000.0,-0.025099999999999997
2015-12-07,6777.81,6859.18,6897.14,6777.81,243620000.0,-0.0087
2015-12-06,6837.42,6779.28,6837.42,6722.01,239090000.0,0.0086
2015-12-03,6779.28,6675.31,6790.43,6675.31,288030000.0,0.0195
2015-12-01,6424.88,6361.9,6426.41,6341.47,182470000.0,0.010700000000000001
2015-11-30,6356.65,6480.58,6480.58,6356.65,185630000.0,-0.0187
2015-11-29,6477.73,6426.28,6480.43,6426.28,195170000.0,0.0078000000000000005
2015-11-26,6427.82,6390.63,6437.6,6383.0,234920000.0,0.0058
2015-11-25,6391.07,6323.04,6392.59,6323.04,168680000.0,0.011000000000000001
2015-11-24,6321.39,6446.31,6446.31,6320.01,202330000.0,-0.020099999999999996
2015-11-22,6607.53,6567.77,6611.38,6567.77,234690000.0,0.0059
2015-11-19,6568.97,6428.56,6571.31,6428.56,207840000.0,0.0242
2015-11-18,6413.97,6404.66,6413.97,6302.05,254910000.0,0.001
2015-11-17,6407.33,6487.41,6574.5,6407.33,321600000.0,-0.0113
2015-11-16,6480.65,6528.92,6548.92,6460.91,223770000.0,-0.0064
2015-11-15,6522.12,6745.89,6745.89,6519.16,200830000.0,-0.0418
2015-11-12,6806.67,6807.98,6866.38,6806.67,166380000.0,0.0007000000000000001
2015-11-11,6801.9,6837.91,6878.7,6780.62,252110000.0,-0.0033
2015-11-10,6824.74,7129.88,7129.88,6823.95,253000000.0,-0.044000000000000004
2015-11-09,7138.81,7342.1,7342.1,7138.81,236740000.0,-0.028399999999999998
2015-11-08,7347.22,7520.86,7520.86,7347.22,281560000.0,-0.0258
2015-11-05,7541.72,7458.63,7541.72,7458.63,248730000.0,0.0123
2015-11-04,7450.36,7430.97,7455.19,7420.84,194340000.0,0.0023
2015-11-03,7432.96,7437.95,7495.38,7432.96,172790000.0,-0.0002
2015-11-02,7434.69,7408.33,7434.69,7382.8,175720000.0,0.0029
2015-11-01,7413.01,7484.44,7491.39,7413.01,269090000.0,-0.0126
2015-10-29,7507.89,7486.7,7546.14,7486.7,243860000.0,0.0038
2015-10-28,7479.59,7530.3,7535.53,7466.91,266880000.0,-0.0072
2015-10-25,7653.14,7613.93,7655.15,7610.96,268260000.0,0.0055000000000000005
2015-10-21,7669.14,7653.48,7670.55,7619.87,162750000.0,0.0013
2015-10-20,7658.95,7664.77,7715.92,7653.67,190070000.0,0.0049
2015-10-19,7621.67,7540.28,7621.67,7518.08,170010000.0,0.0111
2015-10-18,7538.22,7597.19,7597.19,7536.21,143810000.0,-0.0074
2015-10-15,7594.45,7676.07,7678.91,7594.45,203420000.0,-0.0097
2015-10-13,7669.12,7647.99,7676.11,7628.31,214610000.0,0.0024
2015-10-11,7547.66,7502.33,7547.66,7497.37,231060000.0,0.0075
2015-10-08,7491.67,7383.37,7491.67,7383.37,290730000.0,0.018600000000000002
2015-10-07,7354.56,7240.64,7354.56,7240.64,127510000.0,0.0159
2015-10-05,7239.27,7264.13,7271.13,7238.93,61570000.0,-0.0033
2015-10-04,7263.29,7311.55,7316.93,7263.29,75960000.0,-0.006500000000000001
2015-10-01,7310.71,7332.51,7340.95,7310.71,96270000.0,-0.003
2015-09-30,7332.88,7333.86,7366.08,7332.53,134690000.0,0.0002
2015-09-29,7331.53,7408.87,7427.25,7331.53,160390000.0,-0.0105
2015-09-28,7409.06,7347.19,7412.42,7347.19,156510000.0,0.0085
2015-09-22,7346.54,7287.67,7371.5,7287.67,88960000.0,0.0084
2015-09-21,7285.25,7235.39,7292.94,7235.39,82960000.0,0.006999999999999999
2015-09-20,7234.46,7267.28,7267.47,7212.68,88570000.0,-0.0045000000000000005
2015-09-17,7267.52,7265.34,7279.0,7259.04,172830000.0,0.0002
2015-09-16,7266.42,7178.49,7273.92,7178.49,135180000.0,0.0127
2015-09-15,7175.59,7159.51,7201.6,7159.51,112010000.0,0.0024
2015-09-14,7158.1,7083.25,7158.1,7082.52,125340000.0,0.010700000000000001
2015-09-13,7082.0,7037.25,7086.83,7014.64,76460000.0,0.0060999999999999995
2015-09-10,7039.33,7047.65,7047.65,7020.68,124360000.0,-0.0015
2015-09-09,7050.02,7035.11,7081.07,7035.11,150690000.0,0.0182
2015-09-08,6924.05,7142.83,7143.63,6920.73,238420000.0,-0.0338
2015-09-07,7166.62,7284.4,7315.32,7166.62,168340000.0,-0.0148
2015-09-06,7273.92,7295.69,7324.29,7273.92,85560000.0,-0.003
2015-09-03,7295.96,7163.33,7298.88,7163.33,133610000.00000001,0.0203
2015-09-02,7150.47,7190.68,7190.68,7105.83,175630000.0,-0.0074
2015-09-01,7203.86,7256.09,7267.64,7196.42,148040000.0,-0.0067
2015-08-31,7252.43,7037.2,7253.15,7011.07,218730000.0,0.0279
2015-08-30,7055.28,7087.48,7127.91,7055.28,128979999.99999999,-0.0033
2015-08-27,7078.83,6987.64,7084.81,6987.64,158380000.0,0.029900000000000003
2015-08-26,6873.49,6842.22,6873.49,6820.01,132080000.00000001,0.0053
2015-08-25,6836.95,6646.51,6841.76,6641.29,191360000.0,0.0275
2015-08-24,6654.06,6771.13,6771.13,6652.27,178870000.0,-0.0192
2015-08-23,6784.09,7135.04,7135.04,6784.09,207900000.0,-0.0542
2015-08-20,7172.63,7236.6,7236.6,7137.61,173340000.0,-0.009399999999999999
2015-08-19,7240.77,7402.09,7402.09,7228.1,173140000.0,-0.0213
2015-08-18,7398.43,7592.74,7592.74,7398.43,150900000.0,-0.0258
2015-08-17,7594.05,7626.92,7626.92,7535.97,166950000.0,-0.0042
2015-08-16,7625.76,7879.49,7879.49,7625.76,155380000.0,-0.0322
2015-08-13,7879.82,7913.76,7949.96,7879.82,117230000.0,-0.0040999999999999995
2015-08-12,7911.88,8067.6,8067.6,7911.74,95900000.0,-0.0212
2015-08-11,8083.18,8028.03,8105.18,8028.03,99490000.0,0.0068000000000000005
2015-08-10,8028.69,8011.06,8029.56,7997.22,99540000.0,0.0022
2015-08-09,8011.06,8119.09,8121.23,8011.06,108700000.0,-0.0127
2015-08-05,8114.08,8182.13,8204.1,8114.08,132310000.0,-0.0083
2015-08-04,8181.95,8103.17,8189.75,8103.17,140670000.0,0.011699999999999999
2015-08-03,8087.54,8155.86,8155.86,8076.59,136160000.0,-0.0087
2015-08-02,8158.31,8193.08,8217.95,8158.31,153900000.0,-0.0040999999999999995
2015-07-30,8191.53,8120.73,8197.61,8120.1,193300000.0,0.0106
2015-07-29,8105.69,7959.63,8106.34,7959.63,147890000.0,0.0196
2015-07-28,7949.89,7888.66,7950.25,7886.35,156890000.0,0.0079
2015-07-27,7887.87,7989.19,7989.19,7875.58,131780000.0,-0.0146
2015-07-26,8004.83,8092.62,8139.84,8004.83,108600000.0,-0.0102
2015-07-22,8087.24,8048.66,8087.41,8020.42,116210000.0,0.004699999999999999
2015-07-21,8049.69,8024.29,8076.67,8024.29,119230000.0,0.0033
2015-07-16,8022.91,7906.95,8023.3,7905.23,155640000.0,0.0178
2015-07-15,7882.62,7688.8,7882.64,7688.8,141240000.0,0.0255
2015-07-14,7686.91,7587.58,7691.1,7587.58,75630000.0,0.0132
2015-07-13,7587.07,7692.72,7692.72,7586.69,93250000.0,-0.013600000000000001
2015-07-12,7691.35,7619.82,7745.66,7619.82,59700000.0,0.0097
2015-07-09,7617.39,7528.7,7617.8,7527.08,78640000.0,0.0088
2015-07-08,7550.98,7751.91,7756.77,7550.98,113910000.0,-0.026000000000000002
2015-07-07,7752.94,7869.74,7890.56,7752.93,88750000.0,-0.015
2015-07-06,7870.78,8219.63,8219.63,7870.32,93540000.0,-0.042300000000000004
2015-07-05,8218.25,8328.41,8391.05,8211.26,126960000.0,-0.0116
2015-07-02,8314.72,8365.27,8365.27,8303.51,144550000.0,-0.0068000000000000005
2015-06-29,8371.53,8522.79,8522.79,8369.95,146540000.0,-0.0165
2015-06-28,8511.98,8410.65,8534.76,8410.65,117930000.0,0.0126
2015-06-25,8406.17,8455.02,8455.02,8356.35,93000000.0,-0.006
2015-06-24,8456.82,8445.35,8514.04,8445.35,65879999.99999999,0.0014000000000000002
2015-06-23,8444.93,8489.41,8489.79,8444.16,55190000.0,-0.0052
2015-06-22,8489.41,8535.19,8540.13,8489.41,67760000.0,-0.0054
2015-06-21,8535.19,8576.37,8611.42,8535.19,37570000.0,-0.0048
2015-06-18,8576.71,8556.21,8582.35,8552.79,62480000.0,0.0024
2015-06-17,8556.55,8556.45,8568.08,8536.49,76070000.0,0.0001
2015-06-16,8556.1,8517.13,8557.41,8517.13,67099999.99999999,0.0048
2015-06-15,8515.63,8534.4,8574.24,8512.33,91360000.0,-0.0022
2015-06-14,8534.13,8626.12,8635.15,8533.71,62690000.0,-0.010700000000000001
2015-06-11,8626.46,8622.61,8646.38,8614.1,70120000.0,-0.0015
2015-06-10,8639.43,8685.07,8751.51,8639.43,89360000.0,-0.0025
2015-06-09,8660.93,8672.19,8673.14,8606.55,107990000.0,-0.0013
2015-06-08,8672.33,8733.05,8766.9,8672.33,100030000.0,-0.006500000000000001
2015-06-07,8728.87,8779.11,8779.11,8713.88,70730000.0,-0.0059
2015-06-04,8780.76,8904.15,8904.15,8780.73,89790000.0,-0.013999999999999999
2015-06-03,8905.6,8849.69,8953.1,8849.69,90100000.0,0.0066
2015-06-02,8847.59,8745.42,8847.78,8725.92,115290000.0,0.011699999999999999
2015-06-01,8745.04,8782.55,8852.08,8745.04,94870000.0,-0.0043
2015-05-31,8782.55,8911.02,8911.02,8773.32,98600000.0,-0.014499999999999999
2015-05-28,8912.05,8948.35,8994.63,8912.05,127820000.0,-0.0060999999999999995
2015-05-27,8966.71,8982.88,8998.74,8957.5,147800000.0,-0.001
2015-05-26,8975.32,9048.87,9089.52,8975.32,129759999.99999999,-0.0083
2015-05-25,9050.76,9125.68,9144.25,9050.74,143300000.0,-0.0078000000000000005
2015-05-24,9121.92,8991.85,9125.17,8991.85,173840000.0,0.0149
2015-05-21,8988.03,8850.59,9000.57,8850.59,206460000.0,0.0183
2015-05-20,8826.45,8869.96,8869.96,8795.39,166080000.0,-0.0058
2015-05-19,8877.68,8880.47,9039.78,8877.68,209630000.0,0.009000000000000001
2015-05-18,8798.17,8272.11,8803.36,8272.11,147420000.0,0.065
2015-05-17,8260.92,8303.03,8341.0,8260.92,95710000.0,-0.0051
2015-05-14,8303.37,8527.81,8527.81,8301.93,123600000.0,-0.0262
2015-05-13,8526.43,8672.86,8685.45,8526.43,109160000.0,-0.0171
2015-05-12,8674.34,8691.85,8691.85,8653.23,61460000.0,-0.002
2015-05-11,8691.85,8691.31,8761.38,8691.31,74170000.0,0.0
2015-05-10,8692.0,8741.74,8753.37,8690.7,57000000.0,-0.0058
2015-05-07,8742.42,8757.35,8806.91,8742.42,86170000.0,-0.0016
2015-05-06,8756.31,8828.85,8859.98,8756.31,95220000.0,-0.008199999999999999
2015-05-05,8828.33,8658.44,8828.33,8658.44,110150000.0,0.0204
2015-05-04,8652.12,8561.97,8655.6,8556.07,116420000.0,0.0104
2015-05-03,8562.97,8668.02,8668.02,8562.72,85600000.0,-0.0126
2015-04-30,8672.29,8496.45,8677.71,8496.45,144830000.0,0.0217
2015-04-29,8488.49,8330.17,8488.49,8330.03,127290000.0,0.019
2015-04-28,8330.52,8493.68,8512.49,8317.53,109220000.0,-0.0192
2015-04-27,8493.68,8634.9,8693.85,8493.68,120590000.0,-0.016200000000000003
2015-04-26,8633.86,8731.56,8731.75,8631.21,69180000.0,-0.011200000000000002
2015-04-23,8731.29,8629.49,8753.52,8629.13,59040000.0,0.0118
2015-04-22,8629.49,8574.59,8629.49,8546.14,68880000.0,0.0063
2015-04-21,8575.27,8596.51,8631.93,8575.27,84760000.0,-0.0024
2015-04-20,8595.78,8758.83,8758.83,8589.85,80790000.0,-0.019299999999999998
2015-04-19,8765.34,8843.31,8880.04,8765.34,97180000.0,-0.0137
2015-04-16,8886.84,8897.38,8897.38,8843.29,80600000.0,-0.0011
2015-04-15,8896.68,8926.95,8977.62,8896.68,87420000.0,-0.0034999999999999996
2015-04-14,8927.53,8898.94,8945.33,8898.94,77170000.0,0.0039000000000000003
2015-04-09,8892.53,8789.25,8892.53,8789.25,74640000.0,0.0118
2015-04-08,8788.9,8686.69,8788.9,8555.03,140360000.0,0.0083
2015-04-07,8716.37,8515.5,8718.97,8515.5,87420000.0,0.0245
2015-04-06,8508.24,8607.31,8617.93,8449.57,128449999.99999999,-0.0116
2015-04-05,8607.66,8891.73,8891.73,8607.66,89920000.0,-0.0319
2015-04-02,8891.73,9096.9,9112.29,8891.59,92130000.0,-0.022799999999999997
2015-04-01,9099.33,9133.54,9146.41,9099.33,48080000.0,-0.0039000000000000003
2015-03-31,9134.78,9091.43,9148.52,9079.99,69810000.0,0.0017000000000000001
2015-03-30,9118.97,9061.6,9118.97,9028.58,71890000.0,0.0062
2015-03-29,9062.99,9065.1,9145.87,9062.99,52990000.0,0.0012
2015-03-26,9052.5,9145.92,9145.92,8948.75,114850000.0,-0.0159
2015-03-25,9198.46,9366.05,9367.16,9198.46,113850000.0,-0.018000000000000002
2015-03-24,9367.54,9381.4,9442.9,9367.54,73890000.0,-0.0007000000000000001
2015-03-23,9374.12,9354.03,9374.12,9303.06,85610000.0,0.0021
2015-03-22,9354.73,9517.58,9517.58,9354.73,74800000.0,-0.0172
2015-03-19,9518.28,9483.68,9561.93,9483.68,112320000.0,0.0036
2015-03-18,9484.08,9560.63,9560.63,9471.35,83280000.0,-0.008100000000000001
2015-03-17,9561.33,9529.36,9594.07,9493.14,71890000.0,0.0034000000000000002
2015-03-16,9529.01,9725.96,9725.96,9529.01,71710000.0,-0.0203
2015-03-15,9726.03,9685.3,9820.21,9685.3,91810000.0,0.0088
2015-03-12,9640.77,9575.0,9690.97,9575.0,65250000.0,0.0067
2015-03-11,9576.46,9708.05,9708.2,9576.14,75920000.0,-0.0137
2015-03-10,9709.5,9716.81,9802.13,9709.5,103640000.0,-0.0004
2015-03-09,9713.61,9640.51,9716.98,9626.23,84450000.0,0.0078000000000000005
2015-03-08,9638.41,9579.98,9655.49,9579.78,79910000.0,0.006500000000000001
2015-03-05,9575.98,9462.02,9575.98,9462.02,78790000.0,0.0121
2015-03-04,9461.06,9474.57,9477.76,9453.89,58900000.0,-0.0015
2015-03-03,9475.27,9456.99,9508.51,9453.48,64480000.00000001,0.002
2015-03-02,9456.33,9283.59,9461.48,9283.59,81560000.0,0.018600000000000002
2015-03-01,9283.59,9332.96,9359.67,9259.39,65879999.99999999,-0.0054
2015-02-26,9334.01,9469.43,9476.04,9333.79,94110000.0,-0.0143
2015-02-25,9469.08,9609.93,9609.93,9468.6,69250000.0,-0.0148
2015-02-24,9611.66,9597.67,9636.22,9568.12,53540000.0,0.0011
2015-02-23,9601.14,9511.63,9673.2,9511.26,165130000.0,0.011200000000000002
2015-02-22,9494.55,9481.54,9508.47,9473.1,51060000.0,0.0014000000000000002
2015-02-19,9481.2,9538.28,9575.94,9481.2,93630000.0,-0.0059
2015-02-18,9537.23,9434.55,9561.32,9434.55,83530000.0,0.011000000000000001
2015-02-17,9433.85,9580.13,9613.21,9422.4,143640000.0,-0.0159
2015-02-16,9585.92,9773.76,9773.76,9585.92,95700000.0,-0.0208
2015-02-15,9789.79,9739.14,9833.27,9739.14,46500000.0,0.0044
2015-02-12,9747.36,9769.73,9769.73,9656.45,89240000.0,-0.0024
2015-02-11,9770.78,9900.65,9916.95,9770.78,111280000.0,-0.0131
2015-02-10,9900.65,9894.7,9954.6,9894.7,135400000.0,0.0016
2015-02-09,9884.46,9956.03,9956.03,9883.69,93900000.0,-0.0074
2015-02-08,9957.93,9965.08,10041.67,9957.57,75480000.0,-0.0008
2015-02-05,9965.43,10046.28,10046.28,9945.59,96190000.0,-0.008
2015-02-04,10045.93,9960.63,10066.11,9957.28,108850000.0,0.0092
2015-02-03,9954.34,9835.43,9961.67,9835.43,152660000.0,0.0126
2015-02-02,9830.46,9780.11,9860.32,9779.91,81410000.0,0.0052
2015-02-01,9779.76,9869.54,9869.54,9779.76,85890000.0,-0.0064
2015-01-29,9843.1,9864.69,9871.41,9832.01,92370000.0,-0.0021
2015-01-28,9863.73,9947.12,9947.17,9863.73,92370000.0,-0.0083
2015-01-27,9946.58,9835.49,9978.09,9835.49,115200000.0,0.011399999999999999
2015-01-26,9834.81,9899.5,9899.5,9786.48,81030000.0,-0.006500000000000001
2015-01-22,9898.86,9897.87,9975.88,9897.87,145110000.0,0.0043
2015-01-21,9856.3,9808.18,9856.3,9771.44,181350000.0,0.0053
2015-01-20,9804.18,9607.29,9825.5,9607.29,166110000.0,0.021400000000000002
2015-01-19,9599.1,9531.57,9599.36,9457.91,85980000.0,0.0072
2015-01-18,9530.92,9555.99,9573.67,9530.92,61400000.0,-0.0026
2015-01-15,9555.99,9541.43,9623.86,9511.06,134820000.0,0.0012
2015-01-14,9544.08,9339.58,9547.39,9339.58,142980000.0,0.0253
2015-01-13,9308.98,9130.97,9309.23,9118.16,138750000.0,0.0219
2015-01-12,9109.23,8910.39,9109.23,8895.69,108250000.0,0.022400000000000003
2015-01-11,8909.75,8945.69,8957.59,8909.75,45710000.0,-0.0040999999999999995
2015-01-08,8946.34,8819.61,8954.29,8819.61,82040000.0,0.0168
2015-01-06,8798.94,8971.93,8971.93,8754.87,105190000.0,-0.0235
2015-01-05,9011.07,8941.72,9033.07,8931.8,86760000.0,0.0077
2015-01-04,8942.65,8926.26,8942.65,8880.21,62860000.0,0.0018
2014-12-31,8926.58,9005.07,9052.84,8926.58,116230000.0,-0.0088
2014-12-30,9005.75,8983.38,9023.18,8976.45,144770000.0,0.0053
2014-12-29,8958.13,8747.11,8958.13,8743.12,161400000.0,0.024399999999999998
2014-12-28,8745.16,8740.44,8773.14,8725.17,89220000.0,0.0006
2014-12-25,8740.12,8767.09,8780.87,8740.12,87340000.0,-0.003
2014-12-24,8766.12,8709.64,8802.91,8709.64,116570000.0,0.0064
2014-12-23,8710.6,8702.68,8781.86,8697.68,127190000.0,0.0008
2014-12-22,8703.32,8690.11,8713.53,8635.57,110280000.0,0.0015
2014-12-21,8690.43,8500.15,8726.22,8500.15,159450000.0,0.0346
2014-12-18,8399.89,8146.57,8407.44,8146.57,130449999.99999999,0.0339
2014-12-17,8124.68,8520.23,8640.38,8124.68,207520000.0,-0.045899999999999996
2014-12-16,8515.66,8750.39,8750.39,8481.62,159860000.0,-0.0358
2014-12-15,8832.28,8715.06,8832.28,8713.62,151340000.0,0.0134
2014-12-14,8715.92,9168.41,9168.41,8715.92,202840000.0,-0.052300000000000006
2014-12-11,9196.93,9403.58,9403.58,9196.93,162770000.0,-0.022000000000000002
2014-12-10,9404.17,9474.18,9478.64,9404.17,180510000.0,-0.0083
2014-12-09,9482.62,9571.99,9572.47,9482.62,189910000.0,-0.01
2014-12-08,9577.93,9532.37,9578.87,9486.32,194550000.0,0.0046
2014-12-07,9533.74,9461.79,9544.6,9451.39,165330000.0,0.0079
2014-12-04,9458.57,9320.72,9459.15,9320.72,186760000.0,0.0165
2014-12-03,9304.98,9184.75,9304.98,9157.7,147020000.0,0.0128
2014-12-02,9187.0,9233.26,9271.57,9187.0,124780000.0,-0.0051
2014-12-01,9233.83,9311.78,9316.39,9233.83,145760000.0,-0.008
2014-11-30,9307.88,9325.89,9335.41,9287.08,193210000.0,-0.0019
2014-11-27,9325.95,9235.85,9334.24,9230.6,164910000.0,0.009899999999999999
2014-11-26,9234.74,9134.95,9234.74,9134.95,96500000.0,0.0134
2014-11-25,9112.69,9157.0,9157.0,9051.75,141540000.0,-0.0048
2014-11-24,9156.68,9280.44,9293.6,9156.68,141050000.0,-0.0127
2014-11-23,9274.19,9263.46,9300.83,9237.0,239140000.0,0.0017000000000000001
2014-11-20,9258.18,9229.83,9285.24,9229.83,148190000.0,0.0040999999999999995
2014-11-19,9220.19,9183.53,9223.38,9182.77,133300000.00000001,0.0046
2014-11-18,9177.81,9122.3,9195.23,9121.94,104080000.0,0.0060999999999999995
2014-11-17,9122.33,9226.2,9226.2,9122.33,125680000.0,-0.011699999999999999
2014-11-16,9230.5,9266.21,9316.1,9230.49,109220000.0,-0.0032
2014-11-13,9260.18,9345.85,9345.85,9220.96,147220000.0,-0.0091
2014-11-12,9345.53,9490.45,9490.45,9345.53,155920000.0,-0.0155
2014-11-11,9493.0,9486.48,9577.3,9486.48,145770000.0,0.0034999999999999996
2014-11-10,9459.6,9373.17,9459.6,9373.17,140350000.0,0.0092
2014-11-09,9373.17,9420.84,9439.25,9373.17,140920000.0,-0.0051
2014-11-06,9420.75,9507.14,9581.39,9420.74,243930000.0,-0.0079
2014-11-05,9496.0,9497.31,9500.1,9387.83,263899999.99999997,-0.0036
2014-11-04,9530.58,9458.76,9572.08,9458.76,284140000.0,0.009899999999999999
2014-11-03,9437.15,9306.94,9437.15,9305.31,303720000.0,0.013999999999999999
2014-11-02,9306.65,9149.28,9313.14,9149.28,158940000.0,0.021
2014-10-30,9115.63,8967.97,9116.65,8967.97,253630000.0,0.0183
2014-10-29,8952.25,8808.83,8952.49,8808.53,167300000.0,0.023700000000000002
2014-10-28,8744.77,8649.63,8744.77,8606.43,186550000.0,0.0111
2014-10-27,8648.99,8765.42,8771.04,8648.99,144050000.0,-0.0144
2014-10-26,8775.02,8807.38,8835.57,8775.02,172230000.0,-0.0025
2014-10-23,8797.29,8821.45,8821.81,8760.82,182770000.0,-0.0017000000000000001
2014-10-22,8811.88,8635.63,8816.57,8635.63,113970000.0,0.0207
2014-10-21,8633.15,8535.74,8633.15,8535.74,102930000.0,0.0115
2014-10-20,8534.89,8522.79,8535.14,8470.44,130900000.0,0.0013
2014-10-19,8523.87,8626.1,8754.33,8523.87,111810000.0,-0.008100000000000001
2014-10-16,8593.51,8885.06,8885.06,8593.51,145150000.0,-0.0338
2014-10-15,8893.97,8877.23,8988.95,8877.23,86620000.0,0.0018
2014-10-14,8878.19,9118.28,9118.42,8872.45,155110000.0,-0.026000000000000002
2014-10-13,9115.41,9154.38,9154.38,9053.41,96530000.0,-0.0053
2014-10-12,9163.81,9538.5,9538.5,9163.81,132130000.0,-0.0406
2014-10-09,9552.01,9585.47,9587.92,9527.52,64220000.0,-0.0037
2014-10-08,9587.83,9727.18,9770.16,9587.83,70540000.0,-0.0143
2014-10-02,9727.18,9744.53,9754.35,9673.39,65450000.0,-0.0019
2014-10-01,9745.49,9804.74,9805.53,9740.16,42800000.0,-0.0067
2014-09-30,9811.4,9796.35,9831.18,9793.48,140610000.0,0.0032
2014-09-29,9779.95,9646.48,9782.85,9646.48,71040000.0,0.0184
