Date,Price,Open,High,Low,Vol.,Change %
8/14/2006,"5,795.61","5,817.25","5,817.69","5,795.61",,-0.37%
8/13/2006,"5,817.25","5,748.67","5,842.24","5,748.67",,1.19%
8/10/2006,"5,748.67","5,760.63","5,760.63","5,667.62",,-0.21%
8/9/2006,"5,760.63","5,858.64","5,864.25","5,760.63",,-1.67%
8/8/2006,"5,858.64","5,770.15","5,912.91","5,770.15",,1.53%
8/7/2006,"5,770.15","5,713.58","5,770.15","5,699.67",,0.99%
8/6/2006,"5,713.58","5,729.72","5,745.32","5,713.58",,-0.28%
8/3/2006,"5,729.72","5,732.64","5,762.58","5,698.71",,-0.05%
8/2/2006,"5,732.64","5,815.45","5,815.45","5,732.64",,-1.42%
8/1/2006,"5,815.45","5,674.44","5,840.99","5,674.44",,2.49%
7/31/2006,"5,674.44","5,714.02","5,714.02","5,655.25",,-0.69%
7/30/2006,"5,714.02","5,558.25","5,725.67","5,558.25",,2.80%
7/27/2006,"5,558.25","5,393.04","5,558.25","5,393.04",,3.06%
7/26/2006,"5,393.04","5,250.56","5,393.04","5,229.23",,2.71%
7/25/2006,"5,250.56","5,132.16","5,280.81","5,132.16",,2.31%
7/24/2006,"5,132.16","4,943.20","5,132.17","4,943.20",,3.82%
7/20/2006,"4,943.20","4,938.12","4,943.20","4,873.26",,0.10%
7/19/2006,"4,938.12","4,933.07","4,979.02","4,933.07",,0.10%
7/18/2006,"4,933.07","4,858.95","4,933.07","4,858.95",,1.53%
7/17/2006,"4,858.95","4,826.83","4,950.79","4,826.83",,0.67%
7/16/2006,"4,826.83","5,124.97","5,124.97","4,573.64",,-5.82%
7/13/2006,"5,124.97","5,325.50","5,325.50","5,124.97",,-3.77%
7/12/2006,"5,325.50","5,492.13","5,492.13","5,325.50",,-3.03%
7/11/2006,"5,492.13","5,360.67","5,567.51","5,360.67",,2.45%
7/10/2006,"5,360.67","5,316.47","5,360.67","5,307.85",,0.83%
7/9/2006,"5,316.47","5,370.99","5,384.03","5,271.32",,-1.02%
7/6/2006,"5,370.99","5,316.47","5,372.76","5,281.33",,1.68%
7/5/2006,"5,282.40","5,021.62","5,282.40","5,021.62",,5.19%
7/4/2006,"5,021.62","4,894.89","5,021.62","4,864.00",,2.59%
7/3/2006,"4,894.89","4,848.52","4,932.93","4,848.52",,0.96%
7/2/2006,"4,848.52","4,772.78","4,849.07","4,771.18",,1.59%
6/29/2006,"4,772.78","4,729.38","4,773.26","4,729.38",,0.92%
6/28/2006,"4,729.38","4,652.84","4,737.42","4,651.31",,1.65%
6/27/2006,"4,652.84","4,685.49","4,694.49","4,652.84",,-0.70%
6/26/2006,"4,685.49","4,857.76","4,857.76","4,685.48",,-3.55%
6/25/2006,"4,857.76","4,841.71","4,887.73","4,841.71",,0.33%
6/22/2006,"4,841.71","4,854.87","4,855.16","4,815.28",,-0.27%
6/21/2006,"4,854.87","4,972.09","4,972.09","4,828.84",,-2.36%
6/20/2006,"4,972.09","4,964.41","4,986.42","4,949.54",,0.15%
6/19/2006,"4,964.41","4,876.59","4,969.43","4,876.59",,1.80%
6/18/2006,"4,876.59","4,771.46","4,876.64","4,771.46",,2.20%
6/15/2006,"4,771.46","4,658.21","4,819.35","4,638.30",,2.43%
6/14/2006,"4,658.21","4,896.25","4,896.25","4,657.98",,-4.86%
6/13/2006,"4,896.25","5,035.73","5,088.85","4,896.25",,-2.77%
6/12/2006,"5,035.73","5,194.48","5,194.48","5,022.53",,-3.06%
6/11/2006,"5,194.48","5,355.86","5,355.86","5,194.48",,-3.01%
6/8/2006,"5,355.86","5,478.40","5,478.40","5,355.82",,-2.24%
6/7/2006,"5,478.40","5,424.10","5,500.32","5,424.10",,1.00%
6/6/2006,"5,424.10","5,473.74","5,473.74","5,389.37",,-0.91%
6/5/2006,"5,473.74","5,538.65","5,548.92","5,473.74",,-1.17%
6/4/2006,"5,538.65","5,468.40","5,545.54","5,467.20",,1.28%
6/1/2006,"5,468.40","5,363.58","5,492.19","5,363.58",,1.95%
5/31/2006,"5,363.57","5,297.98","5,363.59","5,276.86",,1.24%
5/30/2006,"5,297.98","5,169.24","5,303.21","5,169.24",,2.49%
5/29/2006,"5,169.24","5,203.04","5,203.04","5,061.67",,-0.65%
5/28/2006,"5,203.04","5,112.66","5,404.00","5,112.66",,1.77%
5/25/2006,"5,112.66","5,302.12","5,302.12","5,014.22",,-3.57%
5/24/2006,"5,302.12","5,112.99","5,475.98","5,112.99",,3.70%
5/23/2006,"5,112.99","5,534.56","5,534.56","5,112.47",,-7.62%
5/22/2006,"5,534.56","5,935.63","5,935.63","5,534.56",,-6.76%
5/21/2006,"5,935.63","6,084.95","6,122.31","5,935.63",,-2.45%
5/18/2006,"6,084.95","6,038.29","6,104.13","6,038.29",,0.77%
5/17/2006,"6,038.29","6,107.29","6,107.29","5,954.18",,-1.13%
5/16/2006,"6,107.29","5,965.96","6,169.74","5,965.96",,2.37%
5/15/2006,"5,965.96","6,214.08","6,214.08","5,965.96",,-3.99%
5/14/2006,"6,214.08","6,273.40","6,334.22","6,214.08",,-0.95%
5/11/2006,"6,273.40","6,279.07","6,349.94","6,273.36",,-0.09%
5/10/2006,"6,279.07","6,304.25","6,304.25","6,117.35",,-0.40%
5/9/2006,"6,304.25","6,465.79","6,495.52","6,304.19",,-2.50%
5/8/2006,"6,465.79","6,569.43","6,569.43","6,443.22",,-1.58%
5/7/2006,"6,569.43","6,691.44","6,700.87","6,569.39",,-1.82%
5/4/2006,"6,691.44","6,738.13","6,738.13","6,664.97",,-0.69%
5/3/2006,"6,738.13","6,775.25","6,781.90","6,719.07",,-0.55%
5/2/2006,"6,775.25","6,633.71","6,777.88","6,633.71",,2.13%
4/30/2006,"6,633.71","6,586.00","6,671.46","6,586.00",,0.72%
4/27/2006,"6,586.00","6,532.37","6,593.15","6,510.55",,0.82%
4/26/2006,"6,532.36","6,640.85","6,645.96","6,532.36",,-1.63%
4/20/2006,"6,640.85","6,437.16","6,640.85","6,410.46",,3.16%
4/19/2006,"6,437.18","6,345.56","6,511.92","6,345.56",,1.44%
4/18/2006,"6,345.56","6,515.39","6,515.39","6,259.93",,-2.61%
4/17/2006,"6,515.39","6,536.42","6,614.92","6,515.39",,-0.32%
4/16/2006,"6,536.42","6,909.79","6,909.79","6,521.95",,-5.40%
4/13/2006,"6,909.79","7,088.56","7,092.59","6,909.79",,-2.52%
4/12/2006,"7,088.56","7,139.01","7,139.05","7,088.56",,0.24%
4/11/2006,"7,071.39","7,064.57","7,072.92","7,041.15",,0.10%
4/9/2006,"7,064.57","7,115.93","7,115.93","7,061.30",,-0.72%
4/6/2006,"7,115.93","6,933.39","7,140.18","6,933.39",,2.63%
4/5/2006,"6,933.39","6,819.32","6,933.39","6,819.32",,1.67%
4/4/2006,"6,819.32","6,833.66","6,837.64","6,819.27",,-0.21%
4/3/2006,"6,833.66","6,749.67","6,851.90","6,746.65",,1.24%
4/2/2006,"6,749.67","6,767.61","6,767.61","6,728.01",,-0.27%
3/30/2006,"6,767.61","6,834.56","6,839.30","6,767.61",,-0.98%
3/29/2006,"6,834.56","6,801.24","6,855.86","6,801.24",,0.49%
3/28/2006,"6,801.24","6,813.32","6,813.32","6,711.05",,-0.18%
3/27/2006,"6,813.32","6,840.61","6,895.52","6,813.32",,-0.40%
3/26/2006,"6,840.61","6,708.55","6,840.73","6,708.55",,1.97%
3/23/2006,"6,708.55","6,681.42","6,708.55","6,616.38",,0.41%
3/22/2006,"6,681.42","6,570.72","6,698.08","6,570.72",,1.68%
3/21/2006,"6,570.72","6,600.01","6,602.59","6,514.36",,-0.44%
3/20/2006,"6,600.01","6,562.74","6,620.49","6,560.78",,0.57%
3/19/2006,"6,562.74","6,370.73","6,564.27","6,306.46",,3.01%
3/16/2006,"6,370.73","6,309.51","6,370.73","6,278.38",,0.97%
3/15/2006,"6,309.51","5,892.73","6,480.40","5,892.73",,7.07%
3/14/2006,"5,892.73","6,295.75","6,295.75","5,535.41",,-6.40%
3/13/2006,"6,295.75","6,467.75","6,511.21","6,295.75",,-2.66%
3/12/2006,"6,467.75","6,572.66","6,598.38","6,442.77",,-1.60%
3/9/2006,"6,572.66","6,543.68","6,660.81","6,543.68",,0.44%
3/8/2006,"6,543.68","6,625.79","6,625.79","6,462.72",,-1.24%
3/7/2006,"6,625.79","6,732.89","6,732.89","6,625.79",,-1.59%
3/6/2006,"6,732.89","6,641.76","6,746.42","6,641.76",,1.37%
3/5/2006,"6,641.76","6,962.85","6,962.85","6,623.12",,-4.61%
3/2/2006,"6,962.85","7,117.29","7,117.29","6,962.79",,-2.17%
3/1/2006,"7,117.29","7,091.56","7,137.13","7,068.68",,0.36%
2/28/2006,"7,091.56","7,040.80","7,114.63","7,040.80",,0.72%
2/27/2006,"7,040.80","7,164.21","7,164.21","6,956.91",,-1.72%
2/26/2006,"7,164.21","7,026.13","7,225.60","7,026.13",,1.97%
2/23/2006,"7,026.13","6,842.26","7,026.13","6,842.26",,2.69%
2/22/2006,"6,842.26","6,800.94","6,852.03","6,790.85",,0.61%
2/21/2006,"6,800.94","6,984.14","6,984.14","6,766.58",,-2.62%
2/20/2006,"6,984.14","6,955.95","7,074.30","6,955.95",,0.41%
2/19/2006,"6,955.95","6,755.44","6,955.95","6,753.31",,2.97%
2/16/2006,"6,755.44","7,119.04","7,119.04","6,755.44",,-5.11%
2/15/2006,"7,119.04","7,324.46","7,333.07","7,119.04",,-2.80%
2/14/2006,"7,324.46","7,161.91","7,409.96","7,161.91",,2.27%
2/13/2006,"7,161.91","7,436.19","7,437.38","7,097.68",,-3.69%
2/12/2006,"7,436.19","7,447.65","7,734.98","7,436.04",,-0.15%
2/9/2006,"7,447.65","7,669.79","7,669.79","7,447.58",,-2.90%
2/8/2006,"7,669.79","8,033.03","8,033.03","7,669.79",,-4.52%
2/7/2006,"8,033.03","7,982.84","8,105.41","7,925.14",,0.63%
2/6/2006,"7,982.84","7,794.04","7,989.78","7,794.04",,2.42%
2/5/2006,"7,794.04","8,007.76","8,007.76","7,751.80",,-2.67%
